,ISIN код,Дата присвоения кода,Параметры ценной бумаги (выпуска),Эмитент,ИНН эмитента,Наименование выпуска/транша,Форма выпуска ценной бумаги,Порядок хранения/учета,Pегистрационный номер,Дата регистрации,Номинальная стоимость каждой ценной бумаги,Валюта номинала,Дата погашения,Параметры ценной бумаги (пая),Наименование фонда,Тип фонда,"Вид, категория, тип ценной бумаги",Регистрационный номер,Управляющая компания,Специализированный депозитарий,Реестродержатель
979,RU000A109H78,10 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Акционерное общество ""Сбербанк КИБ""",7710048970,Облигации структурные процентные дисконтные бездокументарные неконвертируемые с залоговым обеспечением серии CIB-CO-EQ-001S-14,Бездокументарная,С централизованным учетом,6-14-01793-A-001P,9 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
980,RU000A109H60,10 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Акционерное общество ""Сбербанк КИБ""",7710048970,Облигации структурные процентные дисконтные бездокументарные неконвертируемые с залоговым обеспечением серии CIB-CO-EQ-001S-13,Бездокументарная,С централизованным учетом,6-13-01793-A-001P,9 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
981,RU000A109H52,10 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Акционерное общество ""Сбербанк КИБ""",7710048970,Облигации структурные процентные дисконтные бездокументарные неконвертируемые с залоговым обеспечением серии CIB-CO-EQ-001S-12,Бездокументарная,С централизованным учетом,6-12-01793-A-001P,9 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
982,RU000A109H45,10 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Акционерное общество ""Сбербанк КИБ""",7710048970,Облигации структурные процентные дисконтные бездокументарные неконвертируемые с залоговым обеспечением серии CIB-CO-EQ-001S-11,Бездокументарная,С централизованным учетом,6-11-01793-A-001P,9 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
983,RU000A109H37,10 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Акционерное общество ""Сбербанк КИБ""",7710048970,Облигации структурные процентные дисконтные бездокументарные неконвертируемые с залоговым обеспечением серии CIB-CO-EQ-001S-10,Бездокументарная,С централизованным учетом,6-10-01793-A-001P,9 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
984,RU000A109H29,10 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Акционерное общество ""Сбербанк КИБ""",7710048970,Облигации структурные процентные дисконтные бездокументарные неконвертируемые с залоговым обеспечением серии CIB-CO-EQ-001S-09,Бездокументарная,С централизованным учетом,6-09-01793-A-001P,9 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
985,RU000A109H11,10 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Акционерное общество ""Сбербанк КИБ""",7710048970,Облигации структурные процентные дисконтные бездокументарные неконвертируемые с залоговым обеспечением серии CIB-CO-EQ-001S-08,Бездокументарная,С централизованным учетом,6-08-01793-A-001P,9 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
986,RU000A109H03,10 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Акционерное общество ""Сбербанк КИБ""",7710048970,Облигации структурные процентные дисконтные бездокументарные неконвертируемые с залоговым обеспечением серии CIB-CO-EQ-001S-07,Бездокументарная,С централизованным учетом,6-07-01793-A-001P,9 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
987,RU000A109GZ9,10 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Акционерное общество ""Сбербанк КИБ""",7710048970,Облигации структурные процентные дисконтные бездокументарные неконвертируемые с залоговым обеспечением серии CIB-CO-EQ-001S-06,Бездокументарная,С централизованным учетом,6-06-01793-A-001P,9 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
988,RU000A109GY2,10 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Акционерное общество ""Сбербанк КИБ""",7710048970,Облигации структурные процентные дисконтные бездокументарные неконвертируемые с залоговым обеспечением серии CIB-CO-EQ-001S-05,Бездокументарная,С централизованным учетом,6-05-01793-A-001P,9 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
989,RU000A109GX4,10 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Акционерное общество ""Сбербанк КИБ""",7710048970,Облигации структурные процентные дисконтные бездокументарные неконвертируемые с залоговым обеспечением серии CIB-CO-EQ-001S-04,Бездокументарная,С централизованным учетом,6-04-01793-A-001P,9 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
990,RU000A109GW6,10 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Акционерное общество ""Сбербанк КИБ""",7710048970,Облигации структурные процентные дисконтные бездокументарные неконвертируемые с залоговым обеспечением серии CIB-CO-EQ-001S-03,Бездокументарная,С централизованным учетом,6-03-01793-A-001P,9 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
991,RU000A109GV8,10 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Акционерное общество ""Сбербанк КИБ""",7710048970,Облигации структурные процентные дисконтные бездокументарные неконвертируемые с залоговым обеспечением серии CIB-CO-EQ-001S-02,Бездокументарная,С централизованным учетом,6-02-01793-A-001P,9 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
992,RU000A109GU0,10 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Акционерное общество ""Сбербанк КИБ""",7710048970,Облигации структурные процентные дисконтные бездокументарные неконвертируемые с залоговым обеспечением серии CIB-CO-EQ-001S-01,Бездокументарная,С централизованным учетом,6-01-01793-A-001P,9 августа 2024 г.,,Рубли,,,,,,,,,
993,RU000A109GS4,10 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Биржевые облигации дисконтные неконвертируемые бездокументарные серии КС-4-791,Бездокументарная,С централизованным учетом,4B02-791-01000-B-005P,11 июля 2024 г.,1 000.00,Рубли,12 сентября 2024 г.,,,,,,,,
994,RU000A109GN5,9 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Государственная компания ""Российские автомобильные дороги""",7717151380,Биржевые облигации процентные неконвертируемые бездокументарные серии БО-005P-10,Бездокументарная,С централизованным учетом,4B02-10-00011-T-005P,14 августа 2024 г.,1 000.00,Рубли,11 октября 2024 г.,,,,,,,,
995,RU000A109GM7,9 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Государственная компания ""Российские автомобильные дороги""",7717151380,Облигации процентные неконвертируемые бездокументарные с централизованным учетом прав серии 002P-24,Бездокументарная,С централизованным учетом,4-24-00011-T-002P,2 августа 2024 г.,1 000.00,Рубли,4 сентября 2051 г.,,,,,,,,
996,RU000A109GL9,9 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Биржевые облигации дисконтные неконвертируемые бездокументарные серии КС-4-790,Бездокументарная,С централизованным учетом,4B02-790-01000-B-005P,11 июля 2024 г.,1 000.00,Рубли,11 сентября 2024 г.,,,,,,,,
997,RU000A109GK1,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-24 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-24-00684-R-001P,4 сентября 2024 г.,,Рубли,,,,,,,,,
998,RU000A109F54,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Биржевые облигации дисконтные неконвертируемые бездокументарные серии КС-4-789,Бездокументарная,С централизованным учетом,4B02-789-01000-B-005P,11 июля 2024 г.,1 000.00,Рубли,10 сентября 2024 г.,,,,,,,,
999,RU000A109G61,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1310,Бездокументарная,С централизованным учетом,6-1310-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1000,RU000A109G53,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1309,Бездокументарная,С централизованным учетом,6-1309-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1001,RU000A109G46,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1308,Бездокументарная,С централизованным учетом,6-1308-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1002,RU000A109G38,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1307,Бездокументарная,С централизованным учетом,6-1307-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1003,RU000A109G20,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1306,Бездокументарная,С централизованным учетом,6-1306-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1004,RU000A109G12,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1305,Бездокументарная,С централизованным учетом,6-1305-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1005,RU000A109G04,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1304,Бездокументарная,С централизованным учетом,6-1304-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1006,RU000A109FZ1,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1303,Бездокументарная,С централизованным учетом,6-1303-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1007,RU000A109FY4,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1302,Бездокументарная,С централизованным учетом,6-1302-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1008,RU000A109FX6,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1301,Бездокументарная,С централизованным учетом,6-1301-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1009,RU000A109FW8,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1300,Бездокументарная,С централизованным учетом,6-1300-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1010,RU000A109FV0,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1299,Бездокументарная,С централизованным учетом,6-1299-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1011,RU000A109FU2,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1298,Бездокументарная,С централизованным учетом,6-1298-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1012,RU000A109FT4,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1297,Бездокументарная,С централизованным учетом,6-1297-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1013,RU000A109FS6,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1296,Бездокументарная,С централизованным учетом,6-1296-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1014,RU000A109FR8,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1295,Бездокументарная,С централизованным учетом,6-1295-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1015,RU000A109FQ0,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1294,Бездокументарная,С централизованным учетом,6-1294-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1016,RU000A109FP2,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1293,Бездокументарная,С централизованным учетом,6-1293-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1017,RU000A109FN7,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1292,Бездокументарная,С централизованным учетом,6-1292-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1018,RU000A109FM9,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1291,Бездокументарная,С централизованным учетом,6-1291-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1019,RU000A109FL1,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1290,Бездокументарная,С централизованным учетом,6-1290-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1020,RU000A109FK3,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1289,Бездокументарная,С централизованным учетом,6-1289-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1021,RU000A109FJ5,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1288,Бездокументарная,С централизованным учетом,6-1288-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1022,RU000A109FH9,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1287,Бездокументарная,С централизованным учетом,6-1287-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1023,RU000A109FG1,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1286,Бездокументарная,С централизованным учетом,6-1286-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1024,RU000A109FF3,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1285,Бездокументарная,С централизованным учетом,6-1285-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1025,RU000A109FE6,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1284,Бездокументарная,С централизованным учетом,6-1284-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1026,RU000A109FD8,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1283,Бездокументарная,С централизованным учетом,6-1283-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1027,RU000A109FC0,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1282,Бездокументарная,С централизованным учетом,6-1282-01000-B-001P,5 сентября 2024 г.,1 000.00,Рубли,,,,,,,,,
1028,RU000A109FB2,6 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1281,Бездокументарная,С централизованным учетом,6-1281-01000-B-001P,5 сентября 2024 г.,,Рубли,,,,,,,,,
1029,RU000A109F47,5 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество МАГНИЙ КРЕДИТ""",9701265788,Облигации структурные процентные неконвертируемые бездокументарные с залоговым обеспечением серии 01,Бездокументарная,,6-01-00824-R,3 сентября 2024 г.,,Рубли,,,,,,,,,
1030,RU000A109F39,5 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Публичное акционерное общество ""Сбербанк России""",7707083893,Биржевые облигации бездокументарные процентные неконвертируемые серии ИОС_TW_IMOEX-1Y-001Р-646R,Бездокументарная,С централизованным учетом,4B02-674-01481-B-001P,4 сентября 2024 г.,,Рубли,,,,,,,,,
1031,RU000A109F13,5 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Биржевые облигации дисконтные неконвертируемые бездокументарные серии КС-4-788,Бездокументарная,С централизованным учетом,4B02-788-01000-B-005P,11 июля 2024 г.,1 000.00,Рубли,7 сентября 2024 г.,,,,,,,,
1032,RU000A109F05,4 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""АСПЭК-Домстрой""",1835060192,Биржевые облигации процентные неконвертируемые бездокументарные серии 001P-01,Бездокументарная,С централизованным учетом,4B02-01-00634-R-001P,18 июля 2024 г.,1 000.00,Рубли,3 сентября 2027 г.,,,,,,,,
1033,RU000A109ES9,4 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Микро Капитал Руссия""",7701893789,"Бездокументарные процентные неконвертируемые облигации с централизованным учетом прав серии 07, предназначенные для квалифицированных инвесторов",Бездокументарная,С централизованным учетом,4-07-00667-R,27 июня 2024 г.,1 000.00,Рубли,4 июня 2026 г.,,,,,,,,
1034,RU000A109EK6,4 сентября 2024 г.,Параметры ценной бумаги (выпуска),"акционерное общество ""Государственная транспортная лизинговая компания""",7720261827,Облигации процентные неконвертируемые бездокументарные с централизованным учетом прав серии 005Р-32,Бездокументарная,С централизованным учетом,4-31-32432-H-003P,24 июля 2024 г.,1 000.00,Рубли,5 апреля 2048 г.,,,,,,,,
1035,RU000A109ER1,4 сентября 2024 г.,Параметры ценной бумаги (выпуска),"акционерное общество ""Государственная транспортная лизинговая компания""",7720261827,Облигации процентные неконвертируемые бездокументарные с централизованным учетом прав серии 005Р-33,Бездокументарная,С централизованным учетом,4-32-32432-H-003P,24 июля 2024 г.,1 000.00,Рубли,5 апреля 2048 г.,,,,,,,,
1036,RU000A109EZ4,4 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество БКС Структурные Ноты""",7743298037,"Облигации структурные бездокументарные серии 45, процентные дисконтные неконвертируемые с залоговым обеспечением",Бездокументарная,С централизованным учетом,6-45-00508-R,29 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
1037,RU000A109EY7,4 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество БКС Структурные Ноты""",7743298037,"Облигации структурные бездокументарные серии 44, процентные дисконтные неконвертируемые с залоговым обеспечением",Бездокументарная,С централизованным учетом,6-44-00508-R,29 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
1038,RU000A109EX9,4 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество БКС Структурные Ноты""",7743298037,"Облигации структурные бездокументарные серии 43, процентные дисконтные неконвертируемые с залоговым обеспечением",Бездокументарная,С централизованным учетом,6-43-00508-R,29 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
1039,RU000A109EW1,4 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество БКС Структурные Ноты""",7743298037,"Облигации структурные бездокументарные серии 42, процентные дисконтные неконвертируемые с залоговым обеспечением",Бездокументарная,С централизованным учетом,6-42-00508-R,29 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
1040,RU000A109EV3,4 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество БКС Структурные Ноты""",7743298037,"Облигации структурные бездокументарные серии 41, процентные дисконтные неконвертируемые с залоговым обеспечением",Бездокументарная,С централизованным учетом,6-41-00508-R,29 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
1041,RU000A109EU5,4 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество БКС Структурные Ноты""",7743298037,"Облигации структурные бездокументарные серии 40, процентные дисконтные неконвертируемые с залоговым обеспечением",Бездокументарная,С централизованным учетом,6-40-00508-R,29 августа 2024 г.,1 000.00,Рубли,,,,,,,,,
1042,RU000A109ET7,4 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество БКС Структурные Ноты""",7743298037,"Облигации структурные бездокументарные серии 39, процентные дисконтные неконвертируемые с залоговым обеспечением",Бездокументарная,С централизованным учетом,6-39-00508-R,29 августа 2024 г.,,Рубли,,,,,,,,,
1043,RU000A109EM2,4 сентября 2024 г.,Параметры ценной бумаги (выпуска),"акционерное общество ""Государственная транспортная лизинговая компания""",7720261827,Облигации процентные неконвертируемые бездокументарные с централизованным учетом прав серии 005Р-19,Бездокументарная,С централизованным учетом,4-19-32432-H-003P,14 декабря 2023 г.,1 000.00,Рубли,5 сентября 2049 г.,,,,,,,,
1044,RU000A109EL4,4 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Биржевые облигации дисконтные неконвертируемые бездокументарные серии КС-4-787,Бездокументарная,С централизованным учетом,4B02-787-01000-B-005P,11 июля 2024 г.,1 000.00,Рубли,6 сентября 2024 г.,,,,,,,,
1045,RU000A109EJ8,3 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Румберг Структурные Продукты""",9714022790,Структурные процентные или дисконтные бездокументарные облигации серии СП-1-13 неконвертируемые с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-08-00761-R-001P,2 сентября 2024 г.,,Рубли,,,,,,,,,
1046,RU000A109EH2,3 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Румберг Структурные Продукты""",9714022790,Структурные процентные или дисконтные бездокументарные облигации серии СП-1-12 неконвертируемые с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-07-00761-R-001P,2 сентября 2024 г.,,Рубли,,,,,,,,,
1047,RU000A109E71,3 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Публичное акционерное общество ""ТрансКонтейнер""",7708591995,Биржевые облигации неконвертируемые процентные бездокументарные серии П02-01,Бездокументарная,С централизованным учетом,4B02-01-55194-E-002P,30 августа 2024 г.,1 000.00,Рубли,20 августа 2027 г.,,,,,,,,
1048,RU000A109EA7,3 сентября 2024 г.,Параметры ценной бумаги (выпуска),"акционерное общество ""Государственная транспортная лизинговая компания""",7720261827,Облигации процентные неконвертируемые бездокументарные с централизованным учетом прав серии 005Р-18,Бездокументарная,С централизованным учетом,4-18-32432-H-003P,14 декабря 2023 г.,1 000.00,Рубли,5 сентября 2049 г.,,,,,,,,
1049,RU000A109EG4,3 сентября 2024 г.,Параметры ценной бумаги (выпуска),"""Газпромбанк"" (Акционерное общество)",7744001497,Биржевые облигации процентные неконвертируемые бездокументарные серии 004P-12,Бездокументарная,С централизованным учетом,4B02-12-00354-B-004P,30 января 2024 г.,,Рубли,,,,,,,,,
1050,RU000A109E63,3 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Биржевые облигации дисконтные неконвертируемые бездокументарные серии КС-4-786,Бездокументарная,С централизованным учетом,4B02-786-01000-B-005P,11 июля 2024 г.,1 000.00,Рубли,5 сентября 2024 г.,,,,,,,,
1051,RU000A109E55,2 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1280,Бездокументарная,С централизованным учетом,6-1280-01000-B-001P,29 августа 2024 г.,,Рубли,,,,,,,,,
1052,RU000A109E48,2 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Cтруктурные процентные дисконтные неконвертируемые бездокументарные облигации с централизованным учетом прав серии C-1-1279,Бездокументарная,С централизованным учетом,6-1279-01000-B-001P,29 августа 2024 г.,,Рубли,,,,,,,,,
1053,RU000A109DY9,2 сентября 2024 г.,Параметры ценной бумаги (выпуска),"публичное акционерное общество ""Нефтяная компания ""Роснефть""",7706107510,Биржевые облигации процентные неконвертируемые бездокументарные серии 004P-02,Бездокументарная,С централизованным учетом,4B02-02-00122-A-004P,28 августа 2024 г.,1 000.00,Юань,22 августа 2034 г.,,,,,,,,
1054,RU000A109DV5,2 сентября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Интерлизинг""",7802131219,Биржевые облигации процентные неконвертируемые бездокументарные серии 001P-09,Бездокументарная,С централизованным учетом,4B02-09-00380-R-001P,7 августа 2024 г.,1 000.00,Рубли,19 августа 2027 г.,,,,,,,,
1055,RU000A109DU7,2 сентября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Биржевые облигации дисконтные неконвертируемые бездокументарные серии КС-4-785,Бездокументарная,С централизованным учетом,4B02-785-01000-B-005P,11 июля 2024 г.,1 000.00,Рубли,4 сентября 2024 г.,,,,,,,,
