,Company Name,Registration Number,Taxpayer Number,Subtitle,CBR Decission,CBR Structural Unit,Date
Банк России 13.02.2024 принял решение об аннулировании индивидуального кода 002D дополнительного выпуска обыкновенных акций Акционерного общества «Ногинская муниципальная инвестиционно-трастовая компания» (Московская область) с регистрационным номером 1-02-11323-A-002D от 05.07.2023.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



21913.02.2024 14:30
АО «КЗМК», ОГРН 1025002509322, ИНН 5019003188АО «КЗМК», ОГРН 1025002509322, ИНН 5019003188
Банк России 13.02.2024 принял решение об аннулировании индивидуального кода 002D дополнительного выпуска обыкновенных акций Акционерного общества «Каширский завод металлоконструкций и котлостроения» (Московская область) с регистрационным номером 1-01-10041-A-002D от 21.09.2023.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



22013.02.2024 14:28
АО ""ТДСК"", ОГРН 1027200802090, ИНН 7203032191АО ""ТДСК"", ОГРН 1027200802090, ИНН 7203032191
Банк России 13.02.2024 принял решение о возобновлении эмиссии и государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Тюменская домостроительная компания» (Тюменская область), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-03-00438-A-002D.
Решение в отношении ценных бумаг
Уральское главное управление Центрального банка Российской Федерации



22113.02.2024 13:41
ПАО «Ил», ОГРН 1027739118659, ИНН 7714027882ПАО «Ил», ОГРН 1027739118659, ИНН 7714027882
Банк России 13.02.2024 принял решение о государственной регистрации изменений в документ, содержащий условия размещения обыкновенных акций Публичного акционерного общества «Авиационный комплекс им. С.В. Ильюшина» (г. Москва), регистрационный номер дополнительного выпуска 1-01-02332-A-012D.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



22213.02.2024 11:42
АО «ТАТПРОФ Инвест», ОГРН 1151650011985, ИНН 1687000133АО «ТАТПРОФ Инвест», ОГРН 1151650011985, ИНН 1687000133
Банк России 12.02.2024 принял решение о приостановлении эмиссии акций обыкновенных акционерного общества «ТАТПРОФ Инвест» (Республика Татарстан), размещаемых путем конвертации в акции акционерного общества, к которому осуществляется присоединение, акций присоединяемого закрытого акционерного общества «РАССТАЛ Инвест».
Решение в отношении ценных бумаг
Волго-Вятское главное управление Центрального банка Российской Федерации



22313.02.2024 11:15
ООО «СФО «Комфортный базис», ОГРН 1227700753060, ИНН 7714496500ООО «СФО «Комфортный базис», ОГРН 1227700753060, ИНН 7714496500
Банк России сообщает, что изменения, вносимые в решение о выпуске структурных неконвертируемых процентных бездокументарных облигаций серии 01 с залоговым обеспечением, предназначенных для квалифицированных инвесторов, общества с ограниченной ответственностью «Специализированное финансовое общество «Комфортный базис» (г. Москва), регистрационный номер выпуска 6-01-00721-R, посредством направления уведомления о банковских реквизитах залогового счета, считаются зарегистрированными c 13.02.2024.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



22413.02.2024 09:36
АО БПЗ «Барон фон Альбрехт», ОГРН, ИНН не присвоеныАО БПЗ «Барон фон Альбрехт», ОГРН, ИНН не присвоены
Банк России от 13.02.2024 принял решение об аннулировании решения Банка России от 29.12.2022 о государственной регистрации выпуска обыкновенных акций акционерного общества Белокурихинского пивзавода «Барон фон Альбрехт» (Алтайский край), регистрационный номер выпуска 1-01-36155-N, в связи с неосуществлением государственной регистрации акционерного общества Белокурихинского пивзавода «Барон фон Альбрехт», создаваемого в результате реорганизации в форме выделения из акционерного общества «Курорт Белокуриха».
Решение в отношении ценных бумаг
Сибирское главное управление Центрального банка Российской Федерации



22513.02.2024 09:26
АО «ОКОС», ОГРН 1053915512122, ИНН 3917023886АО «ОКОС», ОГРН 1053915512122, ИНН 3917023886
Банк России 12.02.2024 принял решение о государственной регистрации изменений в решение о выпуске обыкновенных акций Акционерного общества «Объединенные канализационно-водопроводные очистные сооружения курортной группы городов» (Калининградская область), государственный регистрационный номер выпуска 1-01-03625-D от 12.01.2006.
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации



22613.02.2024 08:58
АО «Ярмарки Дзержинского района», ОГРН 1237600010570, ИНН 7606137430АО «Ярмарки Дзержинского района», ОГРН 1237600010570, ИНН 7606137430
Банк России 12.02.2024 принял решение о возобновлении эмиссии и государственной регистрации отчета об итогах выпуска акций обыкновенных Акционерного общества «Ярмарки Дзержинского района» (Ярославская область), размещенных путем приобретения акций акционерного общества, создаваемого в результате преобразования, Российской Федерацией, субъектом Российской Федерации или муниципальным образованием, являющимся собственником имущества реорганизуемого в форме преобразования муниципального унитарного предприятия «Ярмарки Дзержинского района» города Ярославля, регистрационный номер выпуска 1-01-87568-Н.
Решение в отношении ценных бумаг
Отделение по Орловской области Главного управления Центрального банка Российской Федерации по Центральному федеральному округу



22713.02.2024 08:58
АО «Переславльагропромтехснаб», ОГРН 1027601047737, ИНН 7622000175АО «Переславльагропромтехснаб», ОГРН 1027601047737, ИНН 7622000175
Банк России 12.02.2024 принял решение о возобновлении эмиссии и государственной регистрации отчета об итогах дополнительного выпуска акций обыкновенных Акционерного общества «Переславльагропромтехснаб» (Ярославская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-09037-А-002D.
Решение в отношении ценных бумаг
Отделение по Орловской области Главного управления Центрального банка Российской Федерации по Центральному федеральному округу



22813.02.2024 11:13
АО «Элемент РР», ОГРН 1227700409584, ИНН 9725088979АО «Элемент РР», ОГРН 1227700409584, ИНН 9725088979
Банк России 12.02.2024 принял решение о приостановлении эмиссии обыкновенных акций Акционерного общества «Элемент РР» (г. Москва), размещаемых путем закрытой подписки.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



22913.02.2024 11:12
АО «ТрастКапитал», ОГРН не присвоен, ИНН не присвоенАО «ТрастКапитал», ОГРН не присвоен, ИНН не присвоен
Банк России 12.02.2024 принял решение о государственной регистрации выпуска обыкновенных акций Акционерного общества «ТрастКапитал» (г. Москва), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «ТрастКапитал». Выпуску ценных бумаг присвоен регистрационный номер 1-01-87641-H.Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «ТрастКапитал».
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



23013.02.2024 11:11
АО «ТРАНССЕРВИС», ОГРН 1247700025198, ИНН 9707023270АО «ТРАНССЕРВИС», ОГРН 1247700025198, ИНН 9707023270
Банк России 12.02.2024 принял решение о государственной регистрации отчета об итогах выпуска обыкновенных акций Акционерного общества «ТРАНССЕРВИС» (г. Москва), размещенных путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «ТРАНССЕРВИС», регистрационный номер выпуска 1-01-87609-H.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



23112.02.2024 15:47
АО «Палп Инвест», ОГРН не присвоен, ИНН не присвоенАО «Палп Инвест», ОГРН не присвоен, ИНН не присвоен
Банк России 12.02.2024 принял решение о государственной регистрации выпуска обыкновенных акций Акционерного общества «Палп Инвест» (Московская обл.), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «Палп Инвест». Выпуску ценных бумаг присвоен регистрационный номер 1-01-87644-Н.Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «Палп Инвест».
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



23212.02.2024 15:16
АО «Софит», ОГРН 1227700793286, ИНН 7730292736АО «Софит», ОГРН 1227700793286, ИНН 7730292736
Банк России 12.02.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «Софит» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-03825-G-003D.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



23312.02.2024 15:16
АО «Мособлэнерго», ОГРН 1055006353478, ИНН 5032137342АО «Мособлэнерго», ОГРН 1055006353478, ИНН 5032137342
Банк России 12.02.2024 принял решение о приостановлении эмиссии обыкновенных акций акционерного общества «Московская областная энергосетевая компания» (Московская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-11394-А-015D.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



23412.02.2024 15:16
ООО «СФО Калхас», ОГРН 1237700526062, ИНН 9703152518ООО «СФО Калхас», ОГРН 1237700526062, ИНН 9703152518
Банк России 12.02.2024 принял решение о приостановлении эмиссии структурных неконвертируемых процентных бездокументарных облигаций с залоговым обеспечением серии СРТ-1, предназначенных для квалифицированных инвесторов, общества с ограниченной ответственностью «Специализированное финансовое общество Калхас» (г. Москва), размещаемых путем закрытой подписки.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



23512.02.2024 15:16
ООО «СФО МП», ОГРН 1237700523191, ИНН 7707450504ООО «СФО МП», ОГРН 1237700523191, ИНН 7707450504
Банк России 12.02.2024 принял решение об отказе в государственной регистрации выпуска структурных неконвертируемых процентных бездокументарных облигаций с залоговым обеспечением серии 01, предназначенных для квалифицированных инвесторов, общества с ограниченной ответственностью «Специализированное финансовое общество МАКСПРО» (г. Москва), размещаемых путем закрытой подписки.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



23612.02.2024 15:02
О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ООО «УК «Прагма Капитал»О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ООО «УК «Прагма Капитал»
Банк России 12.02.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд недвижимости «Рождественский» под управлением Общества с ограниченной ответственностью «Управляющая компания «Прагма Капитал».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



23712.02.2024 15:02
О регистрации изменений и дополнений в правила доверительного управления паевыми инвестиционными фондами, представленных ООО УК «Альфа-Капитал»О регистрации изменений и дополнений в правила доверительного управления паевыми инвестиционными фондами, представленных ООО УК «Альфа-Капитал»
Банк России 12.02.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевыми инвестиционными фондами со следующими полными названиями:Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Альфа-Капитал Ресурсы»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Альфа-Капитал Акции с выплатой дохода»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Альфа - Капитал Сбалансированный с выплатой дохода»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Мой капитал Облигации»;Биржевой паевой инвестиционный фонд рыночных финансовых инструментов «Альфа-Капитал Управляемые облигации»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Альфа-Капитал Валютные облигации»;Биржевой паевой инвестиционный фонд рыночных финансовых инструментов «Альфа-Капитал Управляемые Российские Акции»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Альфа-Капитал Облигации с выплатой дохода»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Альфа-Капитал Облигации Плюс»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Альфа-Капитал Ликвидные акции»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Альфа-Капитал Баланс»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Альфа-Капитал Акции компаний роста».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



23812.02.2024 13:44
О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ТКБ Инвестмент Партнерс (АО)О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ТКБ Инвестмент Партнерс (АО)
Банк России 12.02.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Открытый паевой инвестиционный фонд рыночных финансовых инструментов  «ТКБ Инвестмент Партнерс – Фонд облигаций».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



23912.02.2024 13:44
О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ООО «СФН»О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ООО «СФН»
Банк России 12.02.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд недвижимости «Современный 8».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



24012.02.2024 13:44
О регистрации изменений и дополнений в правила доверительного управления паевыми инвестиционными фондами, представленных ООО «Тинькофф Капитал»О регистрации изменений и дополнений в правила доверительного управления паевыми инвестиционными фондами, представленных ООО «Тинькофф Капитал»
Банк России 12.02.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевыми инвестиционными фондами со следующими полными названиями: Закрытый паевой инвестиционный фонд недвижимости «Тинькофф Фонд Строящейся Недвижимости I»;Закрытый паевой инвестиционный фонд недвижимости «Тинькофф Квадратные метры».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



24112.02.2024 13:44
О регистрации правил доверительного управления паевым инвестиционным фондом, представленных АО «УК МКБ Инвестиции»О регистрации правил доверительного управления паевым инвестиционным фондом, представленных АО «УК МКБ Инвестиции»
Банк России 12.02.2024 принял решение зарегистрировать правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд недвижимости «Новая Ливадия».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



24212.02.2024 13:44
О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ООО «Северо-западная управляющая компания»О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом, представленных ООО «Северо-западная управляющая компания»
Банк России 12.02.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Премиум».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



24312.02.2024 12:06
АО ""ПФ ""СКБ Контур"", ОГРН 1026605606620, ИНН 6663003127АО ""ПФ ""СКБ Контур"", ОГРН 1026605606620, ИНН 6663003127
Банк России 12.02.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества ""Производственная фирма ""СКБ Контур"" (Свердловская область), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-04-00108-K-002D.
Решение в отношении ценных бумаг
Уральское главное управление Центрального банка Российской Федерации



24412.02.2024 12:05
АО ""УК ""Мир Финансов"", ОГРН 1247700057681, ИНН 9704234114АО ""УК ""Мир Финансов"", ОГРН 1247700057681, ИНН 9704234114
Банк России 12.02.2024 принял решение о государственной регистрации отчета об итогах выпуска обыкновенных акций Акционерного общества ""Управляющая компания ""Мир Финансов"" (г. Москва), размещенных путём обмена на акции акционерного общества, созданного в результате преобразования, долей участников в уставном капитале реорганизованного в форме преобразования Общества с ограниченной ответственностью «Управляющая компания «Мир Финансов», регистрационный номер выпуска 1-01-16758-А.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



24512.02.2024 10:56
Банк ВТБ (ПАО), ОГРН 1027739609391, ИНН 7702070139Банк ВТБ (ПАО), ОГРН 1027739609391, ИНН 7702070139
Банк России 12.02.2024 принял решение о государственной регистрации выпусков структурных процентных дисконтных неконвертируемых бездокументарных облигаций с централизованным учетом прав серий С-1-911, С-1-912, С-1-913, С-1-914, С-1-915, С-1-916, С-1-917, С-1-918, С-1-919, С-1-920, С-1-921, С-1-922, С-1-923, С-1-924, С-1-925, С-1-926, С-1-927, С-1-928, С-1-929, С-1-930, С-1-931, С-1-932, С-1-933, С-1-934, С-1-935, С-1-936, С-1-937, С-1-938, С-1-939, С-1-940, размещаемых в рамках программы облигаций Банка ВТБ (публичное акционерное общество) (г. Санкт-Петербург). Выпускам ценных бумаг присвоены регистрационные номера 6-911-01000-В-001P, 6-912-01000-В-001P, 6-913-01000-В-001P, 6-914-01000-В-001P, 6-915-01000-В-001P, 6-916-01000-В-001P, 6-917-01000-В-001P, 6-918-01000-В-001P, 6-919-01000-В-001P, 6-920-01000-В-001P, 6-921-01000-В-001P, 6-922-01000-В-001P, 6-923-01000-В-001P, 6-924-01000-В-001P, 6-925-01000-В-001P, 6-926-01000-В-001P, 6-927-01000-В-001P, 6-928-01000-В-001P, 6-929-01000-В-001P, 6-930-01000-В-001P, 6-931-01000-В-001P, 6-932-01000-В-001P, 6-933-01000-В-001P, 6-934-01000-В-001P, 6-935-01000-В-001P, 6-936-01000-В-001P, 6-937-01000-В-001P, 6-938-01000-В-001P, 6-939-01000-В-001P, 6-940-01000-В-001P соответственно.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



24612.02.2024 10:21
АО «Дирекция гаражных хозяйств», ОГРН 1062128161864, ИНН 2127027913АО «Дирекция гаражных хозяйств», ОГРН 1062128161864, ИНН 2127027913
Банк России 09.02.2024 принял решение о возобновлении эмиссии и государственной регистрации дополнительного выпуска акций обыкновенных акционерного общества «Дирекция по строительству и эксплуатации гаражных хозяйств» (Чувашская Республика - Чувашия), размещаемых путем конвертации в акции акционерного общества, к которому осуществляется присоединение, акций присоединяемого акционерного общества «Теплосеть». Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-12439-E-005D.
Решение в отношении ценных бумаг
Волго-Вятское главное управление Центрального банка Российской Федерации



24712.02.2024 10:19
АО «Эксперт-Строй», ОГРН, ИНН не присвоеныАО «Эксперт-Строй», ОГРН, ИНН не присвоены
Банк России 09.02.2024 принял решение о приостановлении эмиссии акций обыкновенных акционерного общества «Эксперт-Строй» (Республика Татарстан), размещаемых путем распределения акций акционерного общества, создаваемого в результате выделения, среди акционеров акционерного общества «Эксперт», реорганизуемого в форме выделения.
Решение в отношении ценных бумаг
Волго-Вятское главное управление Центрального банка Российской Федерации



24812.02.2024 09:25
АО «Шексна-Теплосеть», ОГРН 1083536001405, ИНН 3524012697АО «Шексна-Теплосеть», ОГРН 1083536001405, ИНН 3524012697
Банк России 09.02.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций  Акционерного общества «Шексна-Теплосеть» (Вологодская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-04765-D-005D.
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации



24912.02.2024 09:25
АО «АПК БЕЛИФФ ГАЗ», ОГРН 1147847191876, ИНН 7805652308АО «АПК БЕЛИФФ ГАЗ», ОГРН 1147847191876, ИНН 7805652308
Банк России 09.02.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «АПК БЕЛИФФ ГАЗ» (Санкт-Петербург), размещаемых путем распределения дополнительных акций среди акционеров. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-24182-J-002D.
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации



25012.02.2024 09:16
АО «ФНПЦ «Алтай», ОГРН 1102204004858, ИНН 2204051487АО «ФНПЦ «Алтай», ОГРН 1102204004858, ИНН 2204051487
Банк России 12.02.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «Федеральный научно-производственный центр «Алтай» (Алтайский край), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-12991-F-010D.
Решение в отношении ценных бумаг
Сибирское главное управление Центрального банка Российской Федерации



25112.02.2024 09:16
АО «Солид Сессион Жанейро Ренессанс», ОГРН, ИНН не присвоеныАО «Солид Сессион Жанейро Ренессанс», ОГРН, ИНН не присвоены
Банк России 09.02.2024 принял решение о государственной регистрации выпуска акций обыкновенных Акционерного общества «Солид Сессион Жанейро Ренессанс» (Калужская область), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «Солид Сессион Жанейро Ренессанс». Выпуску ценных бумаг присвоен регистрационный номер 1-01-87639-H. Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «Солид Сессион Жанейро Ренессанс».
Решение в отношении ценных бумаг
Отделение по Орловской области Главного управления Центрального банка Российской Федерации по Центральному федеральному округу



25212.02.2024 09:16
ПАО «Ярославский завод «Красный Маяк», ПАО «ЯЗКМ», ОГРН 1027600838935, ИНН 7601000022ПАО «Ярославский завод «Красный Маяк», ПАО «ЯЗКМ», ОГРН 1027600838935, ИНН 7601000022
Банк России 09.02.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска акций обыкновенных Публичного акционерного общества «Ярославский завод «Красный Маяк» (Ярославская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-04993-A-001D.
Решение в отношении ценных бумаг
Отделение по Орловской области Главного управления Центрального банка Российской Федерации по Центральному федеральному округу



25309.02.2024 17:43
ОАО ПР и МТО «Кочубеевское», ОГРН 1022600768740, ИНН 2610000051ОАО ПР и МТО «Кочубеевское», ОГРН 1022600768740, ИНН 2610000051
Банк России 09.02.2024 принял решение об аннулировании государственного регистрационного номера 21-1-П-203 от 25.12.1992, присвоенного выпуску акций привилегированных Открытого акционерного общества Предприятие по ремонту и материально-техническому обеспечению  «Кочубеевское» (Ставропольский край), и присвоении указанному выпуску регистрационного номера 2-01-09661-Р.
Решение в отношении ценных бумаг
Южное главное управление Центрального банка Российской Федерации



25409.02.2024 15:10
АО «Одинцовская теплосеть», ОГРН 1085032325542, ИНН 5032199740АО «Одинцовская теплосеть», ОГРН 1085032325542, ИНН 5032199740
Банк России 09.02.2024 принял решение о приостановлении эмиссии обыкновенных акций Акционерного общества «Одинцовская теплосеть» (Московская область), размещаемых путем закрытой подписки.
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва



25509.02.2024 15:08
АО «ТТ Групп», ОГРН 1227700146849, ИНН 7743377176АО «ТТ Групп», ОГРН 1227700146849, ИНН 7743377176
Банк России 09.02.2024 принял решение об отказе в государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций Акционерного общества «TT Групп» (г. Москва), размещавшихся путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-02482-G-001D, дата государственной регистрации 21.12.2022, признании указанного дополнительного выпуска ценных бумаг несостоявшимся и аннулировании его государственной регистрации.
